customer_id,sum_amt_txn_ann_2011,mean_amt_txn_ann_2011,std_amt_txn_ann_2011,var_amt_txn_ann_2011,sem_amt_txn_ann_2011,max_amt_txn_ann_2011,min_amt_txn_ann_2011,count_amt_txn_ann_2011,sum_amt_txn_ann_2012,mean_amt_txn_ann_2012,std_amt_txn_ann_2012,var_amt_txn_ann_2012,sem_amt_txn_ann_2012,max_amt_txn_ann_2012,min_amt_txn_ann_2012,count_amt_txn_ann_2012,sum_amt_txn_ann_2013,mean_amt_txn_ann_2013,std_amt_txn_ann_2013,var_amt_txn_ann_2013,sem_amt_txn_ann_2013,max_amt_txn_ann_2013,min_amt_txn_ann_2013,count_amt_txn_ann_2013,sum_amt_txn_ann_2014,mean_amt_txn_ann_2014,std_amt_txn_ann_2014,var_amt_txn_ann_2014,sem_amt_txn_ann_2014,max_amt_txn_ann_2014,min_amt_txn_ann_2014,count_amt_txn_ann_2014,sum_amt_txn_ann_2015,mean_amt_txn_ann_2015,std_amt_txn_ann_2015,var_amt_txn_ann_2015,sem_amt_txn_ann_2015,max_amt_txn_ann_2015,min_amt_txn_ann_2015,count_amt_txn_ann_2015
CS1916,489,81.5,27.142218037588602,736.7,11.080764113242974,105,36,6,521,74.42857142857143,21.030589965231936,442.2857142857142,7.9488158532820306,103,40,7,449,74.83333333333333,21.488756750139515,461.7666666666666,8.772748207438255,101,45,6,111,55.5,19.091883092036785,364.5,13.5,69,42,2,130,65.0,33.94112549695428,1152.0,23.999999999999996,89,41,2
CS1917,185,61.666666666666664,22.744962812309307,517.3333333333334,13.131810402394807,87,43,3,99,49.5,14.849242404917497,220.5,10.499999999999998,60,39,2,499,62.375,23.8383694312941,568.2678571428571,8.42813633864908,104,35,8,245,61.25,5.377421934967226,28.916666666666668,2.688710967483613,68,56,4,0,0.0,0.0,0.0,0.0,0,0,0
CS1918,279,69.75,19.517086531208154,380.9166666666667,9.758543265604077,99,59,4,192,64.0,15.716233645501712,247.0,9.073771725877467,82,53,3,187,62.333333333333336,19.60442127004348,384.3333333333333,11.31861789756643,83,44,3,213,71.0,19.924858845171276,397.0,11.503622617824933,83,48,3,0,0.0,0.0,0.0,0.0,0,0,0
CS1919,153,76.5,17.67766952966369,312.5,12.5,89,64,2,418,59.714285714285715,23.149616884621693,535.9047619047618,8.749732746161547,96,37,7,513,64.125,23.393756798403654,547.2678571428571,8.27094203479006,100,39,8,172,57.333333333333336,12.858201014657274,165.33333333333334,7.423685817106697,72,48,3,0,0.0,0.0,0.0,0.0,0,0,0
CS1920,304,60.8,27.031463149448644,730.7,12.088837826689545,102,37,5,280,70.0,7.438637868140464,55.333333333333314,3.719318934070232,80,63,4,617,68.55555555555556,16.12537682591566,260.0277777777777,5.375125608638553,90,42,9,640,71.11111111111111,20.508805696849123,420.6111111111111,6.836268565616375,96,40,9,98,98.0,0.0,0.0,0.0,98,98,1
CS1921,471,78.5,24.566236993076494,603.5,10.02912425555359,105,35,6,509,84.83333333333333,13.991664185030551,195.76666666666662,5.712072984283182,101,66,6,699,77.66666666666667,19.12459149890528,365.75,6.374863832968426,102,48,9,257,64.25,16.520189667999176,272.9166666666667,8.260094833999588,83,48,4,75,75.0,0.0,0.0,0.0,75,75,1
CS1922,0,0.0,0.0,0.0,0.0,0,0,0,347,69.4,19.191143790821847,368.3,8.582540416450131,88,44,5,530,66.25,22.134330155407266,489.92857142857144,7.825667474955183,103,38,8,480,80.0,26.525459468216567,703.6,10.828973481667903,105,42,6,61,61.0,0.0,0.0,0.0,61,61,1
CS1923,400,80.0,16.217274740226856,263.0,7.252585745787498,99,55,5,521,74.42857142857143,22.940917904166653,526.2857142857141,8.670851945996294,103,40,7,690,69.0,26.423894910141883,698.2222222222222,8.355969256897861,104,38,10,519,64.875,20.69808479752932,428.4107142857143,7.317878058953585,101,41,8,0,0.0,0.0,0.0,0.0,0,0,0
CS1924,373,74.6,12.541929676090517,157.29999999999995,5.608921464952062,95,64,5,726,66.0,23.32809465001375,544.2,7.03368518436298,105,41,11,297,74.25,23.725864929790582,562.9166666666666,11.862932464895291,104,46,4,289,72.25,20.05617112013158,402.25000000000006,10.02808556006579,93,45,4,89,89.0,0.0,0.0,0.0,89,89,1
CS1925,324,81.0,15.599145275730123,243.3333333333334,7.799572637865062,104,70,4,466,58.25,21.881172598508385,478.7857142857142,7.736162762359274,102,39,8,559,79.85714285714286,12.29401712797152,151.1428571428571,4.646701704940169,97,62,7,407,67.83333333333333,30.221956698179998,913.3666666666668,12.33806215650488,102,35,6,244,81.33333333333333,24.00694344004112,576.3333333333334,13.860415257527862,102,55,3
CS1926,142,71.0,4.242640687119285,18.0,2.9999999999999996,74,68,2,322,64.4,29.082640870457414,845.8,13.006152390311286,102,37,5,545,68.125,22.850054704529704,522.125,8.078714316028263,104,43,8,502,71.71428571428571,25.895393964398934,670.5714285714287,9.787538933120366,102,45,7,0,0.0,0.0,0.0,0.0,0,0,0
CS1927,236,78.66666666666667,14.047538337136984,197.33333333333331,8.110350040397627,92,64,3,196,65.33333333333333,2.0816659994661326,4.333333333333333,1.2018504251546631,67,63,3,438,62.57142857142857,25.838325170549417,667.6190476190476,9.765968956527761,99,39,7,350,58.333333333333336,10.17185659880568,103.46666666666667,4.152643067305983,72,46,6,0,0.0,0.0,0.0,0.0,0,0,0
CS1928,241,80.33333333333333,21.07921567168317,444.3333333333333,12.170090842352456,98,57,3,267,53.4,20.94755355644186,438.8,9.368030742904295,89,35,5,191,47.75,4.645786621588784,21.583333333333332,2.322893310794392,54,43,4,46,46.0,0.0,0.0,0.0,46,46,1,53,53.0,0.0,0.0,0.0,53,53,1
CS1929,263,65.75,20.271079563424014,410.9166666666667,10.135539781712007,85,42,4,97,97.0,0.0,0.0,0.0,97,97,1,270,54.0,24.40286868382486,595.5000000000001,10.91329464460664,95,35,5,391,78.2,25.55777768116782,653.1999999999999,11.429785649783637,103,35,5,74,74.0,0.0,0.0,0.0,74,74,1
CS1930,128,64.0,2.8284271247461903,8.0,2.0,66,62,2,370,74.0,25.228951623085727,636.5,11.282730166054668,97,39,5,550,68.75,17.998015763649377,323.92857142857144,6.363259497189426,95,36,8,511,73.0,18.484227510682363,341.66666666666674,6.986381310057719,94,46,7,0,0.0,0.0,0.0,0.0,0,0,0
CS1931,165,82.5,9.192388155425117,84.5,6.499999999999999,89,76,2,316,52.666666666666664,9.521904571390467,90.66666666666667,3.8873012632302006,61,36,6,502,71.71428571428571,24.053511772118195,578.5714285714286,9.091372900969896,98,42,7,253,63.25,15.435349040433131,238.25,7.7176745202165655,78,48,4,0,0.0,0.0,0.0,0.0,0,0,0
CS1932,98,98.0,0.0,0.0,0.0,98,98,1,424,70.66666666666667,27.536642254760594,758.2666666666667,11.241787125620988,102,42,6,506,72.28571428571429,23.886637029339827,570.5714285714286,9.02830017675712,97,35,7,510,72.85714285714286,16.128944700223176,260.1428571428572,6.0961680838148204,91,51,7,0,0.0,0.0,0.0,0.0,0,0,0
CS1933,165,55.0,21.37755832643195,457.0,12.342339054382412,79,38,3,511,73.0,25.884358211089566,669.9999999999999,9.78336781043653,104,46,7,512,73.14285714285714,24.361366761251112,593.4761904761905,9.20773114970078,97,38,7,320,64.0,18.12456896039186,328.5,8.105553651663778,82,42,5,60,60.0,0.0,0.0,0.0,60,60,1
CS1934,352,58.666666666666664,21.416504538945347,458.66666666666663,8.743251365736002,98,43,6,474,79.0,23.177575369309018,537.2,9.462205521617745,105,39,6,95,95.0,0.0,0.0,0.0,95,95,1,226,75.33333333333333,29.022979401386987,842.3333333333333,16.75642497007574,95,42,3,115,57.5,31.81980515339464,1012.5,22.5,80,35,2
CS1935,233,58.25,17.745891543302825,314.9166666666667,8.872945771651413,84,44,4,613,76.625,21.21278253452721,449.9821428571427,7.499851188999874,103,40,8,381,76.2,15.08973160795115,227.7,6.748333127521195,95,54,5,210,70.0,22.338307903688676,499.0,12.897028081435403,88,45,3,80,80.0,0.0,0.0,0.0,80,80,1
CS1936,175,87.5,7.7781745930520225,60.5,5.499999999999999,93,82,2,415,69.16666666666667,24.604200183437516,605.3666666666667,10.044622663119032,98,40,6,189,63.0,23.259406699226016,541.0,13.428824718989127,88,42,3,301,75.25,25.785978101803057,664.9166666666669,12.892989050901528,102,46,4,0,0.0,0.0,0.0,0.0,0,0,0
CS1937,376,75.2,21.463923220138483,460.7,9.598958276813166,99,56,5,429,71.5,25.0019999200064,625.1,10.207023725520255,103,40,6,103,51.5,9.192388155425117,84.5,6.499999999999999,58,45,2,323,64.6,21.77842969545784,474.29999999999995,9.739609848448755,88,40,5,0,0.0,0.0,0.0,0.0,0,0,0
CS1938,313,62.6,21.892921230388602,479.3,9.79081201943945,91,35,5,329,82.25,18.803811670332514,353.5833333333333,9.401905835166257,100,61,4,485,80.83333333333333,26.513518564435515,702.9666666666667,10.824098628112695,104,42,6,460,76.66666666666667,16.15755757120075,261.0666666666667,6.596295256514154,101,53,6,49,49.0,0.0,0.0,0.0,49,49,1
CS1939,352,88.0,17.301252363147974,299.33333333333337,8.650626181573987,101,63,4,303,60.6,21.161285405192192,447.8,9.463614531456784,98,46,5,436,62.285714285714285,21.815241504616946,475.90476190476187,8.245386258861565,102,35,7,206,68.66666666666667,28.746014216467184,826.3333333333334,16.59651904600614,95,38,3,0,0.0,0.0,0.0,0.0,0,0,0
CS1940,276,69.0,25.350871122442058,642.6666666666666,12.675435561221029,99,41,4,827,68.91666666666667,20.331159844093023,413.3560606060606,5.869100304462209,104,41,12,569,81.28571428571429,27.530070139844575,757.9047619047619,10.405388452313417,105,38,7,128,64.0,9.899494936611665,98.0,6.999999999999999,71,57,2,0,0.0,0.0,0.0,0.0,0,0,0
CS1941,265,66.25,24.851223980587623,617.5833333333334,12.425611990293811,101,42,4,332,83.0,22.44994432064365,504.0,11.224972160321824,105,59,4,202,67.33333333333333,7.023769168568492,49.33333333333333,4.0551750201988135,74,60,3,187,62.333333333333336,20.5993527406405,424.33333333333337,11.89304184994085,78,39,3,58,58.0,0.0,0.0,0.0,58,58,1
CS1942,104,104.0,0.0,0.0,0.0,104,104,1,359,71.8,20.885401600160815,436.2,9.340235543068493,94,44,5,226,56.5,16.782927833565473,281.66666666666663,8.391463916782737,76,37,4,619,77.375,19.899300059478044,395.98214285714283,7.035465006461396,100,49,8,0,0.0,0.0,0.0,0.0,0,0,0
CS1943,116,58.0,2.8284271247461903,8.0,2.0,60,56,2,370,74.0,23.86419912756345,569.5,10.672394295564608,104,51,5,673,74.77777777777777,18.892973414591058,356.94444444444446,6.297657804863686,96,44,9,197,65.66666666666667,30.6648550189518,940.3333333333334,17.70436229985267,101,46,3,103,103.0,0.0,0.0,0.0,103,103,1
CS1944,0,0.0,0.0,0.0,0.0,0,0,0,392,65.33333333333333,12.628011192055013,159.46666666666664,5.155363981114989,86,50,6,451,75.16666666666667,25.293609206016185,639.7666666666667,10.326072718017135,105,45,6,509,72.71428571428571,21.522966692305577,463.2380952380952,8.134916763452427,103,50,7,47,47.0,0.0,0.0,0.0,47,47,1
CS1945,101,50.5,3.5355339059327378,12.5,2.5,53,48,2,582,83.14285714285714,17.218483977289942,296.4761904761905,6.507975222494215,102,57,7,339,84.75,8.539125638299666,72.91666666666669,4.269562819149833,96,76,4,355,59.166666666666664,25.404067915722997,645.3666666666666,10.371167297421787,103,36,6,150,75.0,26.870057685088806,722.0,19.0,94,56,2
CS1946,433,72.16666666666667,25.895302019220914,670.5666666666667,10.571712780392359,103,45,6,371,74.2,23.20991167583367,538.7,10.37978805178603,99,42,5,181,60.333333333333336,29.194748386196675,852.3333333333334,16.855595839694043,94,42,3,450,75.0,15.414279094398154,237.6,6.29285308902091,93,48,6,146,73.0,38.18376618407357,1458.0,27.0,100,46,2
CS1947,374,62.333333333333336,30.163996198558753,909.8666666666668,12.314399881620075,102,37,6,228,57.0,17.048949136725895,290.6666666666667,8.524474568362947,81,41,4,322,80.5,21.455380055672126,460.3333333333333,10.727690027836063,105,56,4,476,79.33333333333333,20.06655592438988,402.66666666666663,8.192137151629673,98,47,6,0,0.0,0.0,0.0,0.0,0,0,0
CS1948,157,78.5,10.606601717798213,112.5,7.5,86,71,2,490,70.0,20.72036035722674,429.3333333333333,7.831560082980487,96,40,7,356,71.2,17.96385259347226,322.70000000000005,8.033679107357974,94,50,5,139,69.5,34.64823227814083,1200.5,24.5,94,45,2,88,88.0,0.0,0.0,0.0,88,88,1
CS1949,471,78.5,23.364502990648013,545.9,9.538518403469867,99,37,6,269,89.66666666666667,6.110100926607787,37.333333333333336,3.527668414752788,95,83,3,426,85.2,28.428858577157122,808.2,12.713772060250255,101,35,5,756,68.72727272727273,17.141125453662074,293.81818181818187,5.16824378310978,90,44,11,67,67.0,0.0,0.0,0.0,67,67,1
CS1950,155,77.5,26.16295090390226,684.5,18.5,96,59,2,456,76.0,18.253766734567417,333.2,7.45206906391328,94,45,6,354,70.8,22.53219918250325,507.70000000000005,10.076705810928491,93,40,5,705,88.125,19.08205963726138,364.125,6.7465268842568165,103,44,8,183,91.5,17.67766952966369,312.5,12.5,104,79,2
CS1951,229,57.25,20.56493779875511,422.9166666666667,10.282468899377555,77,39,4,243,60.75,15.628499608087784,244.25,7.814249804043892,82,49,4,341,68.2,17.527121840165318,307.20000000000005,7.8383671769061705,84,40,5,518,74.0,19.79898987322333,392.0,7.483314773547883,95,41,7,0,0.0,0.0,0.0,0.0,0,0,0
CS1952,149,49.666666666666664,12.897028081435403,166.33333333333334,7.446102634562893,64,39,3,176,88.0,16.97056274847714,288.0,11.999999999999998,100,76,2,366,91.5,13.127579111676813,172.33333333333337,6.563789555838406,104,73,4,706,78.44444444444444,15.573303367551079,242.52777777777777,5.1911011225170265,104,54,9,0,0.0,0.0,0.0,0.0,0,0,0
CS1953,284,71.0,13.735598518691008,188.6666666666666,6.867799259345504,90,58,4,287,71.75,10.275375094532233,105.5833333333333,5.1376875472661165,81,58,4,565,80.71428571428571,27.43303535104033,752.5714285714286,10.368712749499458,105,43,7,322,80.5,22.128413107737,489.6666666666667,11.0642065538685,97,48,4,76,76.0,0.0,0.0,0.0,76,76,1
CS1954,134,67.0,16.97056274847714,288.0,11.999999999999998,79,55,2,598,74.75,27.212129648375555,740.5,9.620940702446928,104,41,8,246,61.5,22.72296928953902,516.3333333333334,11.36148464476951,89,40,4,364,72.8,13.103434664239753,171.7,5.860034129593444,88,54,5,207,103.5,2.1213203435596424,4.5,1.4999999999999998,105,102,2
CS1955,47,47.0,0.0,0.0,0.0,47,47,1,271,67.75,23.97741993348464,574.9166666666666,11.98870996674232,94,38,4,350,70.0,27.193749281774295,739.5,12.16141439142668,103,36,5,440,73.33333333333333,22.905603390145973,524.6666666666667,9.35117342607036,97,39,6,253,63.25,22.246722605064026,494.9166666666667,11.123361302532013,95,43,4
CS1956,332,83.0,25.87147721590967,669.3333333333331,12.935738607954836,105,51,4,140,46.666666666666664,13.613718571108091,185.33333333333334,7.859884081701065,62,36,3,354,70.8,8.04363102087608,64.69999999999999,3.597221149720989,78,58,5,305,76.25,18.09926333675858,327.5833333333333,9.04963166837929,97,57,4,0,0.0,0.0,0.0,0.0,0,0,0
CS1957,389,77.8,17.340703561274555,300.70000000000005,7.754998388136519,99,53,5,367,73.4,18.242806801586205,332.79999999999995,8.158431221748454,93,48,5,426,71.0,29.604053776467843,876.4,12.085804345043266,105,36,6,430,71.66666666666667,26.379284802031055,695.8666666666667,10.769297924088542,105,46,6,86,86.0,0.0,0.0,0.0,86,86,1
CS1958,128,64.0,18.384776310850235,338.0,12.999999999999998,77,51,2,245,49.0,8.154753215150045,66.5,3.6469165057620936,62,40,5,243,60.75,24.060687161148717,578.9166666666667,12.030343580574359,89,37,4,371,74.2,11.41052146047673,130.2,5.102940328869229,82,54,5,0,0.0,0.0,0.0,0.0,0,0,0
CS1959,175,58.333333333333336,26.857649437978246,721.3333333333333,15.506271132817343,89,39,3,218,54.5,25.106440076867393,630.3333333333333,12.553220038433697,91,37,4,770,77.0,20.105278466666963,404.2222222222223,6.35784729466053,96,45,10,374,74.8,21.463923220138486,460.70000000000005,9.598958276813168,104,49,5,0,0.0,0.0,0.0,0.0,0,0,0
CS1960,58,58.0,0.0,0.0,0.0,58,58,1,521,74.42857142857143,16.143699935858802,260.61904761904754,6.1017450386759675,95,45,7,482,80.33333333333333,16.31767957359951,266.26666666666665,6.661664790259097,98,57,6,237,79.0,21.283796653792763,453.0,12.288205727444508,98,56,3,126,63.0,26.870057685088806,722.0,19.0,82,44,2
CS1961,180,90.0,8.48528137423857,72.0,5.999999999999999,96,84,2,229,76.33333333333333,22.03028218914441,485.33333333333337,12.719189352225943,99,55,3,217,72.33333333333333,24.664414311581236,608.3333333333334,14.240006242195886,89,44,3,326,65.2,26.003845869409393,676.1999999999999,11.629273408085304,105,37,5,150,75.0,25.45584412271571,648.0,18.0,93,57,2
CS1962,92,46.0,14.142135623730951,200.0,10.0,56,36,2,420,84.0,8.888194417315589,79.0,3.974921382870358,96,71,5,281,70.25,15.217862311551295,231.58333333333334,7.608931155775648,87,51,4,269,89.66666666666667,18.009256878986797,324.3333333333333,10.397649306988148,102,69,3,0,0.0,0.0,0.0,0.0,0,0,0
CS1963,99,99.0,0.0,0.0,0.0,99,99,1,290,58.0,18.934096228761486,358.5,8.467585252006618,84,36,5,441,73.5,24.74469640145136,612.3,10.101980003939822,96,42,6,465,77.5,24.23839928708165,587.5000000000001,9.8952850725316,100,41,6,57,57.0,0.0,0.0,0.0,57,57,1
CS1964,359,51.285714285714285,11.912378515844848,141.9047619047619,4.502455868027738,75,36,7,160,53.333333333333336,15.37313674346694,236.33333333333334,8.875684637129565,71,43,3,321,64.2,25.95573154430443,673.7,11.60775602776006,99,36,5,309,61.8,17.020575783445164,289.7,7.611832893594025,75,37,5,350,87.5,12.55653880122491,157.66666666666669,6.278269400612455,97,69,4
CS1965,135,67.5,45.96194077712559,2112.5,32.5,100,35,2,186,62.0,5.196152422706632,27.0,3.0000000000000004,68,59,3,408,68.0,21.651789764358973,468.8,8.83930615678252,95,46,6,453,75.5,24.2548964128895,588.3,9.902019995940224,103,39,6,0,0.0,0.0,0.0,0.0,0,0,0
CS1966,140,46.666666666666664,12.013880860626733,144.33333333333334,6.936217348894938,59,35,3,130,65.0,7.0710678118654755,50.0,5.0,70,60,2,193,64.33333333333333,12.583057392117917,158.33333333333334,7.2648315725677906,76,51,3,533,88.83333333333333,20.94198335083539,438.5666666666666,8.54952890190123,105,49,6,163,81.5,27.577164466275352,760.5,19.499999999999996,101,62,2
CS1967,156,78.0,26.870057685088806,722.0,19.0,97,59,2,311,77.75,17.63282923034947,310.9166666666667,8.816414615174734,98,62,4,512,73.14285714285714,21.161510433084022,447.80952380952385,7.998299138919866,96,42,7,204,51.0,10.677078252031311,114.00000000000001,5.338539126015656,67,45,4,96,96.0,0.0,0.0,0.0,96,96,1
CS1968,0,0.0,0.0,0.0,0.0,0,0,0,475,67.85714285714286,18.506112246395528,342.4761904761906,6.994652962658492,88,41,7,354,50.57142857142857,15.946338585572374,254.2857142857143,6.027149459922568,84,39,7,300,75.0,34.36083041293774,1180.6666666666667,17.18041520646887,105,40,4,300,75.0,27.28858125052797,744.6666666666666,13.644290625263984,104,43,4
CS1969,306,61.2,20.0922870773837,403.69999999999993,8.985543945694104,93,38,5,376,62.666666666666664,24.055491403558285,578.6666666666666,9.820613241770824,100,37,6,386,64.33333333333333,20.69460477193673,428.2666666666666,8.448537019968473,90,43,6,748,68.0,23.36236289419373,545.8000000000001,7.044017448742005,102,39,11,35,35.0,0.0,0.0,0.0,35,35,1
CS1970,266,88.66666666666667,24.826061575153908,616.3333333333333,14.333333333333334,103,60,3,259,86.33333333333333,4.163331998932265,17.333333333333332,2.4037008503093262,91,83,3,132,66.0,14.142135623730951,200.0,10.0,76,56,2,160,53.333333333333336,13.316656236958787,177.33333333333334,7.688375063113865,68,42,3,316,79.0,12.516655570345726,156.6666666666667,6.258327785172863,91,62,4
CS1971,44,44.0,0.0,0.0,0.0,44,44,1,555,69.375,19.22006020504916,369.4107142857143,6.795317452901982,95,45,8,375,75.0,23.947860029656095,573.5,10.709808588392232,98,39,5,68,68.0,0.0,0.0,0.0,68,68,1,88,88.0,0.0,0.0,0.0,88,88,1
CS1972,476,68.0,17.156145643277025,294.33333333333326,6.4844135469307504,88,44,7,307,76.75,11.95477589361953,142.91666666666663,5.977387946809765,89,66,4,413,82.6,23.88095475478315,570.3,10.67988763985839,101,46,5,305,76.25,24.878035828149027,618.9166666666666,12.439017914074514,100,45,4,129,64.5,37.476659402887016,1404.5,26.499999999999996,91,38,2
CS1973,95,95.0,0.0,0.0,0.0,95,95,1,189,63.0,15.524174696260024,241.0,8.962886439832502,78,47,3,209,69.66666666666667,12.583057392117917,158.33333333333334,7.2648315725677906,83,58,3,171,57.0,10.535653752852738,111.0,6.082762530298219,67,46,3,0,0.0,0.0,0.0,0.0,0,0,0
CS1974,276,69.0,26.280537792569366,690.6666666666666,13.140268896284683,99,45,4,309,61.8,17.398275776639476,302.7,7.780745465570763,89,41,5,632,79.0,21.098408877042296,445.14285714285717,7.459413994601529,101,47,8,230,57.5,5.916079783099616,35.0,2.958039891549808,66,53,4,0,0.0,0.0,0.0,0.0,0,0,0
CS1975,649,81.125,21.7021230034562,470.98214285714283,7.672859170944221,103,42,8,280,70.0,17.146428199482248,294.0,8.573214099741124,94,55,4,545,77.85714285714286,23.8706833544732,569.8095238095239,9.022270254443596,104,40,7,500,62.5,18.76166303929372,352.00000000000006,6.6332495807108,98,40,8,0,0.0,0.0,0.0,0.0,0,0,0
CS1976,120,60.0,12.727922061357855,162.0,9.0,69,51,2,397,79.4,21.927152117865194,480.8,9.806120537705011,102,46,5,232,77.33333333333333,22.94195574342635,526.3333333333334,13.245544324203685,93,51,3,246,82.0,17.08800749063506,292.0,9.865765724632494,100,66,3,41,41.0,0.0,0.0,0.0,41,41,1
CS1977,42,42.0,0.0,0.0,0.0,42,42,1,461,76.83333333333333,25.087181321676347,629.3666666666666,10.241798887131326,104,43,6,435,72.5,28.5709642819419,816.3,11.664047325006873,105,38,6,208,69.33333333333333,7.023769168568493,49.333333333333336,4.0551750201988135,76,62,3,153,76.5,14.849242404917497,220.5,10.499999999999998,87,66,2
CS1978,292,73.0,23.678400846904054,560.6666666666666,11.839200423452027,98,43,4,1008,72.0,19.876542030165183,395.0769230769231,5.312229307906448,103,40,14,522,74.57142857142857,18.28348200660132,334.2857142857143,6.910506641398756,97,51,7,398,66.33333333333333,19.73490984693537,389.46666666666664,8.056743207469822,90,41,6,0,0.0,0.0,0.0,0.0,0,0,0
CS1979,244,81.33333333333333,10.598742063723098,112.33333333333333,6.11918658356194,91,70,3,280,70.0,12.909944487358057,166.66666666666669,6.454972243679029,81,53,4,387,55.285714285714285,23.450048228196927,549.9047619047618,8.863285120611414,100,35,7,234,78.0,14.798648586948742,219.0,8.544003745317532,88,61,3,0,0.0,0.0,0.0,0.0,0,0,0
CS1980,189,63.0,14.422205101855956,208.0,8.32666399786453,75,47,3,327,81.75,17.44276354251241,304.25000000000006,8.721381771256205,100,64,4,318,63.6,19.60357110324545,384.3,8.766983517721474,86,35,5,599,74.875,19.642792207684874,385.83928571428567,6.944775785746124,99,52,8,150,75.0,38.18376618407357,1458.0,27.0,102,48,2
CS1981,71,71.0,0.0,0.0,0.0,71,71,1,288,96.0,5.291502622129181,28.0,3.0550504633038935,100,90,3,367,61.166666666666664,16.067565673326705,258.1666666666667,6.559556218051476,87,42,6,305,76.25,16.879474715365603,284.91666666666674,8.439737357682802,101,65,4,267,89.0,3.4641016151377544,12.0,2.0,93,87,3
CS1982,751,75.1,27.10657976703565,734.7666666666665,8.571853164086903,102,42,10,458,76.33333333333333,24.856923918028688,617.8666666666667,10.147796695725521,101,36,6,529,66.125,23.27744156290132,541.8392857142858,8.229818388900554,104,35,8,356,71.2,22.01590334281108,484.70000000000005,9.845811292118086,98,40,5,260,86.66666666666667,18.583146486355137,345.3333333333333,10.728984626287387,102,66,3
CS1983,0,0.0,0.0,0.0,0.0,0,0,0,201,67.0,34.39476704383968,1183.0,19.85782801147531,104,36,3,418,69.66666666666667,24.565558545790626,603.4666666666668,10.028847280608964,97,36,6,451,75.16666666666667,17.88202076574867,319.7666666666667,7.300304407656194,104,59,6,0,0.0,0.0,0.0,0.0,0,0,0
CS1984,124,62.0,38.18376618407357,1458.0,27.0,89,35,2,141,70.5,24.748737341529164,612.5,17.5,88,53,2,593,74.125,23.58230268654866,556.125,8.337603072826147,105,38,8,185,61.666666666666664,8.621678104251709,74.33333333333333,4.977728174356026,71,54,3,0,0.0,0.0,0.0,0.0,0,0,0
CS1985,323,80.75,13.671747023210555,186.91666666666666,6.835873511605278,92,61,4,212,70.66666666666667,25.540817005987364,652.3333333333333,14.745997573729777,91,42,3,254,63.5,24.569628948493843,603.6666666666666,12.284814474246922,98,40,4,512,73.14285714285714,25.069427406229096,628.4761904761905,9.475352918238459,99,38,7,110,55.0,22.627416997969522,512.0,16.0,71,39,2
CS1986,409,81.8,20.765355763867856,431.2,9.286549412995118,102,55,5,286,57.2,18.579558659989747,345.2,8.309031231136395,84,35,5,44,44.0,0.0,0.0,0.0,44,44,1,269,67.25,30.869348335633305,952.9166666666666,15.434674167816652,100,38,4,140,70.0,8.48528137423857,72.0,5.999999999999999,76,64,2
CS1987,163,54.333333333333336,10.066445913694333,101.33333333333333,5.811865258054231,65,45,3,259,86.33333333333333,21.07921567168317,444.3333333333333,12.170090842352456,104,63,3,657,73.0,21.874642854227357,478.49999999999994,7.291547618075786,100,41,9,538,67.25,25.353219012301263,642.7857142857143,8.963716544252962,104,37,8,103,103.0,0.0,0.0,0.0,103,103,1
CS1988,257,64.25,31.784430150625635,1010.25,15.892215075312818,97,37,4,409,68.16666666666667,15.276343367005948,233.36666666666665,6.236541064119152,79,38,6,634,70.44444444444444,20.797302175469245,432.5277777777777,6.932434058489748,93,39,9,129,64.5,7.7781745930520225,60.5,5.499999999999999,70,59,2,140,70.0,26.870057685088806,722.0,19.0,89,51,2
CS1989,73,73.0,0.0,0.0,0.0,73,73,1,257,64.25,12.338962679253067,152.25000000000003,6.169481339626533,78,48,4,230,57.5,4.358898943540674,19.0,2.179449471770337,60,51,4,569,71.125,29.244962936253778,855.2678571428571,10.339655803887146,105,35,8,157,78.5,19.091883092036785,364.5,13.5,92,65,2
CS1990,148,74.0,31.11269837220809,968.0,21.999999999999996,96,52,2,341,68.2,21.358838919754042,456.20000000000005,9.551963149007642,105,50,5,186,62.0,23.895606290697042,571.0,13.796134724383252,88,41,3,488,81.33333333333333,25.295585912697625,639.8666666666666,10.326879705140582,105,40,6,113,56.5,0.7071067811865476,0.5,0.5,57,56,2
CS1991,250,83.33333333333333,24.94660965609021,622.3333333333334,14.402931800312201,102,55,3,443,73.83333333333333,23.163908708736244,536.5666666666668,9.456626130802562,101,38,6,386,64.33333333333333,22.721502297750177,516.2666666666667,9.276014469827246,92,38,6,398,79.6,18.689569283426515,349.29999999999995,8.358229477586743,101,54,5,200,100.0,1.4142135623730951,2.0,1.0,101,99,2
CS1992,417,83.4,21.431285542402726,459.30000000000007,9.58436226360419,105,61,5,179,89.5,16.263455967290593,264.5,11.5,101,78,2,513,73.28571428571429,12.486182839633651,155.90476190476187,4.719333516878989,89,54,7,211,70.33333333333333,2.0816659994661326,4.333333333333333,1.2018504251546631,72,68,3,88,88.0,0.0,0.0,0.0,88,88,1
CS1993,89,44.5,10.606601717798213,112.5,7.5,52,37,2,379,63.166666666666664,9.948199167018455,98.96666666666667,4.061335303129311,72,50,6,467,58.375,20.962125710092337,439.4107142857142,7.411230618845582,90,35,8,229,76.33333333333333,29.297326385411576,858.3333333333334,16.9148192751537,98,43,3,0,0.0,0.0,0.0,0.0,0,0,0
